text,label_id,label_text,label
"Great, easy, convient gift. Great, quick, and convient Christmas gift. Came the day after I ordered it!",4.0,very positive,4
Perfect gift for my grand children. It was the perfect gift for my grand children. They loved it,4.0,very positive,4
"Great Gift.. Baby shower gift, easy to use.",4.0,very positive,4
Great. Great,4.0,very positive,4
Popular gift for teens. Takes the guesswork out of gift shopping.,4.0,very positive,4
It’s a Gift Card. It’s a gift card in a mini envelope. It arrived in the envelope pictured.,4.0,very positive,4
Good. Good,4.0,very positive,4
Everything went as expected!. I ordered multiple gift cards of varying denominations.  I was a little worried after reading the reviews that I may have a problem differentiating between the gift cards of different values.  They were shipped with a receipt which allowed me to match the serial numbers and the denominations.  Everything worked perfectly!  Thanks.,4.0,very positive,4
A Good Gift For the Hard to Shop For. There are always those who you don't know how to shop for.  A gift card is often a good solution.  Amazon gift cards are also easy to redeem.,4.0,very positive,4
Gift cards. Just needed something for people who dislike or don't use my gifts😄,4.0,very positive,4
"Great gift!. Given as a gift, it was very well received.",4.0,very positive,4
"Card. I liked the envelope it comes in , very festive.",4.0,very positive,4
Teachers. I wanted to be able to get something for my kids’ teachers at school but you never know peoples tastes. I was able to just give $10 to all the different teachers and it made them happy to be thought of. Now they can just have a little $10 discount on whatever they are buying next.,4.0,very positive,4
Perfect gift idea. My group members love it!,4.0,very positive,4
Nice gift. Nice gift with extra bonus points.,4.0,very positive,4
Bride loved her gift. Easy gift,4.0,very positive,4
Easy gift no one would turn down. Granddaughter's birthday gift was a good one since she buys so much from Amazon.,4.0,very positive,4
easy to order and give. I like everything,4.0,very positive,4
Easy. Good gift,4.0,very positive,4
Nice. My sister always enjoys a amazon gift card for Christmas and birthday.Great gift,4.0,very positive,4
Great!. Love that this product was delivered in a plain package as it is a Christmas gift. Super ready to buy and delivered in a timely manner,4.0,very positive,4
Great gift.. Makes a great gift for that hard to buy person.,4.0,very positive,4
Amazing Amazon!. The perfect Wedding Gift and better than cash!  No $4.95 to pay fee either and who doesn't like Amazon??,4.0,very positive,4
Love Amazon Gift Cards. Great gift! Narrow for mailing,4.0,very positive,4
"Do not buy. Total rip off.. When the receiver tried to use it, it was already spent😡",0.0,very negative,0
Best Gift. Everyone enjoyed their gift.,4.0,very positive,4
"It was easy to redeem. I redeemed it in less than 2 minutes, no problem.",4.0,very positive,4
"Great Deal. Purchased a $25.00 gift card and received the card plus a $6.00 credit in Amazon. As I said in the headline, it was a great deal.",4.0,very positive,4
"Why did they all come individually wrapped in plastic?. I bought a bunch of gift cards for my team, and to my dismay, all 30 of them came INDIVIDUALLY WRAPPED IN PLASTIC. There is no reason there should be this much waste on these products. Other than that, they are standard gift cards. Easy to redeem on Amazon and looked nice enough.",2.0,neutral,2
"Gift card, just thrown in. I was expecting it to be nicely packed to be given to someone or shared. But it was surely disappointing to see no efforts just gift card and paper. pathetic amazon!",0.0,very negative,0
"Amazon gift cards are the best gift!. I ordered the Amazon gift cards for Christmas stocking stuffers. Everyone in my family uses Amazon, so these should really be appreciated by one and all!",4.0,very positive,4
"Gift cards. I think Amazon needs to do a better job of knowing who the REAL Costumer is, BECAUSE I have never bought Gift Cards, and I did NOT find it until know, you can bet your asses that I check EVERY Invoice NOW and this will never happen again, or Amazon Will Be a thing of the PAST for ME.",0.0,very negative,0
Not much to say.... A very nice gift card!,4.0,very positive,4
"Easiest gift ever. Easiest Christmas gift ever, who wouldn’t love an amazon gift card?",4.0,very positive,4
Great gift idea - Recipient gets exactly what they want. I love the clearly stated denomination value. No guessing how much value is on the card.<br />Nice envelope packaging for a baby shower.  My daughter wanted $700 jogging stroller and this was a great way multiple friends can anonymously chip in whatever they can afford.<br />Great delivery time - Very fast.,4.0,very positive,4
"Gift card. In general, this gift card answered my need, but I would like to see a better envelope design.",3.0,positive,3
Great for gifts. Very easy to use and giftable for any occasion,4.0,very positive,4
"Six gift cards, but only one gift receipt, but hadx to enter info for all six.. Gift card for Amazon, awesome.  How can you go wrong. By Amazon not delivering what was entered, that's how.  6 Gift cards, had to enter gift receipt for each in cart for all 6 and received one gift receipt for entire order.  How is that a Gift receipt, can't give it to recipients.",0.0,very negative,0
FAMILY. IT WAS A PERFECT GIFT,4.0,very positive,4
Didn't work. I gave this gift card to someone for part of their Christmas gift and when she tried to use it it said there was no money on it :(,0.0,very negative,0
Redeem code was already used. The redeem code was already scratched and used,0.0,very negative,0
The perfect gift!. Easy to purchase. The perfect gift for the hard to buy for person in your life. It came in a nice mini envelope. I'll buy again!,4.0,very positive,4
ok. Good gift for grandkids and tips for helpful people and friends.,4.0,very positive,4
"Where is my gift?. I got an email saying I got a gift, and when I opened it, it took me to a page with a wrapped gift. I opened it, and it’s a link to buy a gift card.<br /><br />What exactly did I get? Where is it? Was I given a an empty gift card?",0.0,very negative,0
Message area on back of envelope need improvement. The gift card design is cute  but the message area on the back of the envelope is difficult to write on.  I used regular pen and pilot ink pen and had a difficult time printing my message on it.,2.0,neutral,2
"Shipping in timely manner.. I used this product for a bridal shower.  It came in a normal Amazon looking card.  I wished I could’ve got a pretty card, but they had an extra charge.  That’s ok.  It came earlier than expected, so that was pleasing.  Thanks.",3.0,positive,3
Gift cards should have amounts on them.. I ordered 12 gift cards...<br />4-$25<br />8-$50<br />It's hard to figure out which is which.,0.0,very negative,0
Little too thick to mail. Teen Xmas gifts,4.0,very positive,4
Most Popular XMAS Gift. Perfect for everyone. Gives them the flexibility to buy what they want. And everyone shops on Amazon.,4.0,very positive,4
These were all Christmas gifts. They were appreciated by all. The recipients loved them,4.0,very positive,4
Perfect gift. Perfect present for anyone anytime,4.0,very positive,4
"What A Pain. Ordered 3 gift cards in varying amounts. The cards came in a nice envelope, completely unmarked as to the amount on the giftcard. Couldn’t figure it out online. Had to spend 20 minutes on the phone with customer service to sort them out. *hoping* I was told amount correctly as they have been gifted...",0.0,very negative,0
Simple and nice. Very simple but nice design for gifting,4.0,very positive,4
Love it. Great gift,4.0,very positive,4
Always a good choice.. Amazon gift cards are always great for any occasion with the multiple designs and prices.,4.0,very positive,4
Perfect gift. Great  Exactly what I needed,4.0,very positive,4
Amazon gift cards. Made out of sturdy plastic and used to buy cool stuff!,4.0,very positive,4
Easy. Great Christmas gift to give!,4.0,very positive,4
Great Christmas gift. Convenient.  Gift cards are great for people who are hard to shop for.  Will be able to use to buy just about anything.  Thank you.,4.0,very positive,4
Shipped fast!. Great for holiday gifts.,4.0,very positive,4
Shipped fast!. Great for holiday party gifts!,4.0,very positive,4
Great gift. Our employees always love getting these gift cards.,4.0,very positive,4
"Can’t go wrong!. Cute envelope, came super fast!!",4.0,very positive,4
Great gift !. Fast shipping Great Gift !,4.0,very positive,4
